pays,zip,city,id
FR,02370,CHAVONNE,dom_cities_592
FR,02860,CHERET,dom_cities_593
FR,02860,CHERMIZY AILLES,dom_cities_594
FR,02220,CHERY CHARTREUVE,dom_cities_595
FR,02000,CHERY LES POUILLY,dom_cities_596
FR,02360,CHERY LES ROZOY,dom_cities_597
FR,02250,CHEVENNES,dom_cities_598
FR,02000,CHEVREGNY,dom_cities_599
FR,02270,CHEVRESIS MONCEAU,dom_cities_600
FR,02810,CHEZY EN ORXOIS,dom_cities_601
FR,02570,CHEZY SUR MARNE,dom_cities_602
FR,02400,CHIERRY,dom_cities_603
FR,02120,CHIGNY,dom_cities_604
FR,02350,CHIVRES EN LAONNOIS,dom_cities_605
FR,02880,CHIVRES VAL,dom_cities_606
FR,02000,CHIVY LES ETOUVELLES,dom_cities_607
FR,02210,CHOUY,dom_cities_608
FR,02130,CIERGES,dom_cities_609
FR,02250,CILLY,dom_cities_610
FR,02220,CIRY SALSOGNE,dom_cities_611
FR,02000,CLACY ET THIERRET,dom_cities_612
FR,02260,CLAIRFONTAINE,dom_cities_613
FR,02880,CLAMECY,dom_cities_614
FR,02440,CLASTRES,dom_cities_615
FR,02340,CLERMONT LESFERMES,dom_cities_616
FR,02600,COEUVRES ET VALSERY,dom_cities_617
FR,02210,COINCY,dom_cities_618
FR,02360,COINGT,dom_cities_619
FR,02860,COLLIGIS CRANDELAIN,dom_cities_620
FR,02120,COLONFAY,dom_cities_621
FR,02300,COMMENCHON,dom_cities_622
FR,02160,CONCEVREUX,dom_cities_623
FR,02330,CONDE EN BRIE,dom_cities_624
FR,02370,CONDE SUR AISNE,dom_cities_625
FR,02190,CONDE SUR SUIPPE,dom_cities_626
FR,02700,CONDREN,dom_cities_627
FR,02330,CONNIGIS,dom_cities_628
FR,02680,CONTESCOURT,dom_cities_629
FR,02820,CORBENY,dom_cities_630
FR,02600,CORCY,dom_cities_631
FR,02380,COUCY LA VILLE,dom_cities_632
FR,02380,COUCY LE CHATEAU AUFFRIQUE,dom_cities_633
FR,02840,COUCY LES EPPES,dom_cities_634
FR,02130,COULONGES COHAN,dom_cities_635
FR,02310,COUPRU,dom_cities_636
FR,02800,COURBES,dom_cities_637
FR,02330,COURBOIN,dom_cities_638
FR,02220,COURCELLES SUR VESLE,dom_cities_639
FR,02810,COURCHAMPS,dom_cities_640
FR,02200,COURMELLES,dom_cities_641
FR,02130,COURMONT,dom_cities_642
FR,02850,COURTEMONT VARENNES,dom_cities_643
FR,02820,COURTRIZY ETFUSSIGNY,dom_cities_644
FR,02220,COUVRELLES,dom_cities_645
FR,02270,COUVRON ET AUMENCOURT,dom_cities_646
FR,02600,COYOLLES,dom_cities_647
FR,02130,CRAMAILLE,dom_cities_648
FR,02160,CRAONNE,dom_cities_649
FR,02160,CRAONNELLE,dom_cities_650
FR,02380,CRECY AU MONT,dom_cities_651
FR,02270,CRECY SUR SERRE,dom_cities_652
FR,02870,CREPY,dom_cities_653
FR,02650,CREZANCY,dom_cities_654
FR,02110,CROIX FONSOMMES,dom_cities_655
FR,02210,CROIX SUR OURCQ LA,dom_cities_656
FR,02310,CROUTTES SURMARNE,dom_cities_657
FR,02880,CROUY,dom_cities_658
FR,02120,CRUPILLY,dom_cities_659
FR,02880,CUFFIES,dom_cities_660
FR,02480,CUGNY,dom_cities_661
FR,02350,CUIRIEUX,dom_cities_662
FR,02220,CUIRY HOUSSE,dom_cities_663
FR,02160,CUIRY LES CHAUDARDES,dom_cities_664
FR,02360,CUIRY LES IVIERS,dom_cities_665
FR,02160,CUISSY ET GENY,dom_cities_666
FR,02200,CUISY EN ALMONT,dom_cities_667
FR,02600,CUTRY,dom_cities_668
FR,02220,CYS LA COMMUNE,dom_cities_669
FR,02140,DAGNY LAMBERCY,dom_cities_670
FR,02680,DALLON,dom_cities_671
FR,02470,DAMMARD,dom_cities_672
FR,02600,DAMPLEUX,dom_cities_673
FR,02800,DANIZY,dom_cities_674
FR,02270,DERCY,dom_cities_675
FR,02700,DEUILLET,dom_cities_676
FR,02220,DHUIZEL,dom_cities_677
FR,02340,DIZY LE GROS,dom_cities_678
FR,02360,DOHIS,dom_cities_679
FR,02360,DOLIGNON,dom_cities_680
FR,02600,DOMMIERS,dom_cities_681
FR,02310,DOMPTIN,dom_cities_682
FR,02450,DORENGT,dom_cities_683
FR,02590,DOUCHY,dom_cities_684
FR,02130,DRAVEGNY,dom_cities_685
FR,02210,DROIZY,dom_cities_686
FR,02480,DURY,dom_cities_687
FR,02350,EBOULEAU,dom_cities_688
FR,02500,EFFRY,dom_cities_689
FR,02260,ENGLANCOURT,dom_cities_690
FR,02290,EPAGNY,dom_cities_691
FR,02500,EPARCY,dom_cities_692
FR,02400,EPAUX BEZU,dom_cities_693
FR,02400,EPIEDS,dom_cities_694
FR,02540,EPINE AUX BOIS L,dom_cities_695
FR,02840,EPPES,dom_cities_696
FR,02250,ERLON,dom_cities_697
FR,02260,ERLOY,dom_cities_698
FR,02170,ESQUEHERIES,dom_cities_699
FR,02690,ESSIGNY LE GRAND,dom_cities_700
FR,02100,ESSIGNY LE PETIT,dom_cities_701
FR,02570,ESSISES,dom_cities_702
FR,02400,ESSOMES SUR MARNE,dom_cities_703
FR,02420,ESTREES,dom_cities_704
FR,02400,ETAMPES SUR MARNE,dom_cities_705
FR,02110,ETAVES ET BOCQUIAUX,dom_cities_706
FR,02000,ETOUVELLES,dom_cities_707
FR,02580,ETREAUPONT,dom_cities_708
FR,02590,ETREILLERS,dom_cities_709
FR,02400,ETREPILLY,dom_cities_710
FR,02510,ETREUX,dom_cities_711
FR,02190,EVERGNICOURT,dom_cities_712
FR,02320,FAUCOUCOURT,dom_cities_713
FR,02600,FAVEROLLES,dom_cities_714
FR,02100,FAYET,dom_cities_715
FR,02130,FERE EN TARDENOIS,dom_cities_716
FR,02800,FERE LA,dom_cities_717
FR,02270,FERTE CHEVRESIS LA,dom_cities_718
FR,02460,FERTE MILON LA,dom_cities_719
FR,02450,FESMY LE SART,dom_cities_720
FR,02840,FESTIEUX,dom_cities_721
FR,02110,FIEULAINE,dom_cities_722
FR,02000,FILAIN,dom_cities_723
FR,02260,FLAMENGRIE LA,dom_cities_724
FR,02120,FLAVIGNY LE GRAND ET BEAURAIN,dom_cities_725
FR,02520,FLAVY LE MARTEL,dom_cities_726
FR,02600,FLEURY,dom_cities_727
FR,02590,FLUQUIERES,dom_cities_728
FR,02670,FOLEMBRAY,dom_cities_729
FR,02110,FONSOMMES,dom_cities_730
FR,02680,FONTAINE LESCLERCS,dom_cities_731
FR,02140,FONTAINE LESVERVINS,dom_cities_732
FR,02110,FONTAINE NOTRE DAME,dom_cities_733
FR,02110,FONTAINE UTERTE,dom_cities_734
FR,02170,FONTENELLE,dom_cities_735
FR,02540,FONTENELLE ENBRIE,dom_cities_736
FR,02290,FONTENOY,dom_cities_737
FR,02590,FORESTE,dom_cities_738
FR,02650,FOSSOY,dom_cities_739
FR,02870,FOURDRAIN,dom_cities_740
FR,02760,FRANCILLY SELENCY,dom_cities_741
FR,02140,FRANQUEVILLE,dom_cities_742
FR,02380,FRESNES,dom_cities_743
FR,02130,FRESNES EN TARDENOIS,dom_cities_744
FR,02230,FRESNOY LE GRAND,dom_cities_745
FR,02800,FRESSANCOURT,dom_cities_746
FR,02700,FRIERES FAILLOUEL,dom_cities_747
FR,02260,FROIDESTREES,dom_cities_748
FR,02270,FROIDMONT COHARTILLE,dom_cities_749
FR,02810,GANDELU,dom_cities_750
FR,02430,GAUCHY,dom_cities_751
FR,02140,GERCY,dom_cities_752
FR,02260,GERGNY,dom_cities_753
FR,02590,GERMAINE,dom_cities_754
FR,02160,GERNICOURT,dom_cities_755
FR,02440,GIBERCOURT,dom_cities_756
FR,02350,GIZY,dom_cities_757
FR,02400,GLAND,dom_cities_758
FR,02160,GLENNES,dom_cities_759
FR,02820,GOUDELANCOURTLES BERRIEUX,dom_cities_760
FR,02350,GOUDELANCOURTLES PIERREPONT,dom_cities_761
FR,02130,GOUSSANCOURT,dom_cities_762
FR,02420,GOUY,dom_cities_763
FR,02210,GRAND ROZOY,dom_cities_764
FR,02120,GRAND VERLY,dom_cities_765
FR,02350,GRANDLUP ET FAY,dom_cities_766
FR,02360,GRANDRIEUX,dom_cities_767
FR,02100,GRICOURT,dom_cities_768
FR,02210,GRISOLLES,dom_cities_769
FR,02140,GRONARD,dom_cities_770
FR,02110,GROUGIS,dom_cities_771
FR,02680,GRUGIES,dom_cities_772
FR,02190,GUIGNICOURT,dom_cities_773
FR,02120,GUISE,dom_cities_774
FR,02300,GUIVRY,dom_cities_775
FR,02300,GUNY,dom_cities_776
FR,02160,GUYENCOURT,dom_cities_777
FR,02510,HANNAPES,dom_cities_778
FR,02480,HAPPENCOURT,dom_cities_779
FR,02600,HARAMONT,dom_cities_780
FR,02140,HARCIGNY,dom_cities_781
FR,02420,HARGICOURT,dom_cities_782
FR,02100,HARLY,dom_cities_783
FR,02210,HARTENNES ETTAUX,dom_cities_784
FR,02140,HARY,dom_cities_785
FR,02810,HAUTEVESNES,dom_cities_786
FR,02120,HAUTEVILLE,dom_cities_787
FR,02140,HAUTION,dom_cities_788
FR,02500,HERIE LA,dom_cities_789
FR,02120,HERIE LA VIEVILLE LE,dom_cities_790
FR,02440,HINACOURT,dom_cities_791
FR,02500,HIRSON,dom_cities_792
FR,02760,HOLNON,dom_cities_793
FR,02720,HOMBLIERES,dom_cities_794
FR,02140,HOURY,dom_cities_795
FR,02250,HOUSSET,dom_cities_796
FR,02510,IRON,dom_cities_797
FR,02240,ITANCOURT,dom_cities_798
FR,02360,IVIERS,dom_cities_799
FR,02850,JAULGONNE,dom_cities_800
FR,02490,JEANCOURT,dom_cities_801
FR,02140,JEANTES,dom_cities_802
FR,02420,JONCOURT,dom_cities_803
FR,02220,JOUAIGNES,dom_cities_804
FR,02380,JUMENCOURT,dom_cities_805
FR,02160,JUMIGNY,dom_cities_806
FR,02480,JUSSY,dom_cities_807
FR,02880,JUVIGNY,dom_cities_808
FR,02190,JUVINCOURT ETDAMARY,dom_cities_809
FR,02880,LAFFAUX,dom_cities_810
FR,02140,LAIGNY,dom_cities_811
FR,02590,LANCHY,dom_cities_812
FR,02120,LANDIFAY ET BERTAIGNEMONT,dom_cities_813
FR,02140,LANDOUZY LA COUR,dom_cities_814
FR,02140,LANDOUZY LA VILLE,dom_cities_815
FR,02380,LANDRICOURT,dom_cities_816
FR,02000,LANISCOURT,dom_cities_817
FR,02000,LAON,dom_cities_818
FR,02150,LAPPION,dom_cities_819
FR,02600,LARGNY SUR AUTOMNE,dom_cities_820
FR,02210,LATILLY,dom_cities_821
FR,02210,LAUNOY,dom_cities_822
FR,02860,LAVAL EN LAONNOIS,dom_cities_823
FR,02450,LAVAQUERESSE,dom_cities_824
FR,02600,LAVERSINE,dom_cities_825
FR,02420,LEHAUCOURT,dom_cities_826
FR,02140,LEME,dom_cities_827
FR,02420,LEMPIRE,dom_cities_828
FR,02260,LERZY,dom_cities_829
FR,02170,LESCHELLES,dom_cities_830
FR,02100,LESDINS,dom_cities_831
FR,02220,LESGES,dom_cities_832
FR,02120,LESQUIELLES ST GERMAIN,dom_cities_833
FR,02380,LEUILLY SOUSCOUCY,dom_cities_834
FR,02880,LEURY,dom_cities_835
FR,02500,LEUZE,dom_cities_836
FR,02420,LEVERGIES,dom_cities_837
FR,02220,LHUYS,dom_cities_838
FR,02810,LICY CLIGNON,dom_cities_839
FR,02860,LIERVAL,dom_cities_840
FR,02350,LIESSE NOTREDAME,dom_cities_841
FR,02700,LIEZ,dom_cities_842
FR,02220,LIME,dom_cities_843
FR,02340,LISLET,dom_cities_844
FR,02320,LIZY,dom_cities_845
FR,02500,LOGNY LES AUBENTON,dom_cities_846
FR,02600,LONGPONT,dom_cities_847
FR,02160,LONGUEVAL BARBONVAL,dom_cities_848
FR,02190,LOR,dom_cities_849
FR,02600,LOUATRE,dom_cities_850
FR,02130,LOUPEIGNE,dom_cities_851
FR,02400,LUCY LE BOCAGE,dom_cities_852
FR,02140,LUGNY,dom_cities_853
FR,02500,LUZOIR,dom_cities_854
FR,02440,LY FONTAINE,dom_cities_855
FR,02220,MAAST ET VIOLAINE,dom_cities_856
FR,02350,MACHECOURT,dom_cities_857
FR,02470,MACOGNY,dom_cities_858
FR,02120,MACQUIGNY,dom_cities_859
FR,02420,MAGNY LA FOSSE,dom_cities_860
FR,02490,MAISSEMY,dom_cities_861
FR,02160,MAIZY,dom_cities_862
FR,02190,MALMAISON LA,dom_cities_863
FR,02120,MALZY,dom_cities_864
FR,02300,MANICAMP,dom_cities_865
FR,02350,MARCHAIS,dom_cities_866
FR,02540,MARCHAIS EN BRIE,dom_cities_867
FR,02720,MARCY,dom_cities_868
FR,02250,MARCY SOUS MARLE,dom_cities_869
FR,02300,MAREST DAMPCOURT,dom_cities_870
FR,02130,MAREUIL EN DOLE,dom_cities_871
FR,02140,MARFONTAINE,dom_cities_872
FR,02880,MARGIVAL,dom_cities_873
FR,02810,MARIGNY EN ORXOIS,dom_cities_874
FR,02470,MARIZY ST MARD,dom_cities_875
FR,02470,MARIZY STE GENEVIEVE,dom_cities_876
FR,02250,MARLE,dom_cities_877
FR,02120,MARLY GOMONT,dom_cities_878
FR,02500,MARTIGNY,dom_cities_879
FR,02860,MARTIGNY COURPIERRE,dom_cities_880
FR,02820,MAUREGNY EN HAYE,dom_cities_881
FR,02800,MAYOT,dom_cities_882
FR,02700,MENNESSIS,dom_cities_883
FR,02190,MENNEVILLE,dom_cities_884
FR,02630,MENNEVRET,dom_cities_885
FR,02200,MERCIN ET VAUX,dom_cities_886
FR,02000,MERLIEUX ET FOUQUEROLLES,dom_cities_887
FR,02160,MERVAL,dom_cities_888
FR,02270,MESBRECOURT RICHECOURT,dom_cities_889
FR,02720,MESNIL ST LAURENT,dom_cities_890
FR,02160,MEURIVAL,dom_cities_891
FR,02240,MEZIERES SUROISE,dom_cities_892
FR,02650,MEZY MOULINS,dom_cities_893
FR,02200,MISSY AUX BOIS,dom_cities_894
FR,02350,MISSY LES PIERREPONT,dom_cities_895
FR,02880,MISSY SUR AISNE,dom_cities_896
FR,02110,MOLAIN,dom_cities_897
FR,02000,MOLINCHART,dom_cities_898
FR,02000,MONAMPTEUIL,dom_cities_899
FR,02270,MONCEAU LE NEUF ET FAUCOUZY,dom_cities_900
FR,02840,MONCEAU LE WAAST,dom_cities_901
FR,02270,MONCEAU LES LEUPS,dom_cities_902
FR,02120,MONCEAU SUR OISE,dom_cities_903
FR,02500,MONDREPUIS,dom_cities_904
FR,02470,MONNES,dom_cities_905
FR,02000,MONS EN LAONNOIS,dom_cities_906
FR,02390,MONT D ORIGNY,dom_cities_907
FR,02220,MONT NOTRE DAME,dom_cities_908
FR,02360,MONT ST JEAN,dom_cities_909
FR,02220,MONT ST MARTIN,dom_cities_910
FR,02400,MONT ST PERE,dom_cities_911
FR,02820,MONTAIGU,dom_cities_912
FR,02000,MONTBAVIN,dom_cities_913
FR,02110,MONTBREHAIN,dom_cities_914
FR,02860,MONTCHALONS,dom_cities_915
FR,02340,MONTCORNET,dom_cities_916
FR,02440,MONTESCOURT LIZEROLLES,dom_cities_917
FR,02540,MONTFAUCON,dom_cities_918
FR,02600,MONTGOBERT,dom_cities_919
FR,02210,MONTGRU ST HILAIRE,dom_cities_920
FR,02860,MONTHENAULT,dom_cities_921
FR,02400,MONTHIERS,dom_cities_922
FR,02330,MONTHUREL,dom_cities_923
FR,02110,MONTIGNY EN ARROUAISE,dom_cities_924
FR,02810,MONTIGNY L ALLIER,dom_cities_925
FR,02250,MONTIGNY LE FRANC,dom_cities_926
FR,02290,MONTIGNY LENGRAIN,dom_cities_927
FR,02330,MONTIGNY LESCONDE,dom_cities_928
FR,02250,MONTIGNY SOUSMARLE,dom_cities_929
FR,02270,MONTIGNY SURCRECY,dom_cities_930
FR,02330,MONTLEVON,dom_cities_931
FR,02340,MONTLOUE,dom_cities_932
FR,02310,MONTREUIL AUXLIONS,dom_cities_933
FR,02100,MORCOURT,dom_cities_934
FR,02360,MORGNY EN THIERACHE,dom_cities_935
FR,02290,MORSAIN,dom_cities_936
FR,02600,MORTEFONTAINE,dom_cities_937
FR,02270,MORTIERS,dom_cities_938
FR,02160,MOULINS,dom_cities_939
FR,02160,MOUSSY VERNEUIL,dom_cities_940
FR,02610,MOY DE L AISNE,dom_cities_941
FR,02210,MURET ET CROUTTES,dom_cities_942
FR,02160,MUSCOURT,dom_cities_943
FR,02140,NAMPCELLES LACOUR,dom_cities_944
FR,02200,NAMPTEUIL SOUS MURET,dom_cities_945
FR,02880,NANTEUIL LA FOSSE,dom_cities_946
FR,02210,NANTEUIL NOTRE DAME,dom_cities_947
FR,02420,NAUROY,dom_cities_948
FR,02400,NESLES LA MONTAGNE,dom_cities_949
FR,02190,NEUFCHATEL SUR AISNE,dom_cities_950
FR,02300,NEUFLIEUX,dom_cities_951
FR,02470,NEUILLY ST FRONT,dom_cities_952
FR,02500,NEUVE MAISON,dom_cities_953
FR,02250,NEUVILLE BOSMONT LA,dom_cities_954
FR,02300,NEUVILLE EN BEINE LA,dom_cities_955
FR,02250,NEUVILLE HOUSSET LA,dom_cities_956
FR,02450,NEUVILLE LESDORENGT LA,dom_cities_957
FR,02100,NEUVILLE ST AMAND,dom_cities_958
FR,02860,NEUVILLE SURAILETTE,dom_cities_959
FR,02880,NEUVILLE SURMARGIVAL,dom_cities_960
FR,02390,NEUVILLETTE,dom_cities_961
FR,02150,NIZY LE COMTE,dom_cities_962
FR,02310,NOGENT L ARTAUD,dom_cities_963
FR,02400,NOGENTEL,dom_cities_964
FR,02340,NOIRCOURT,dom_cities_965
FR,02600,NOROY SUR OURCQ,dom_cities_966
FR,02170,NOUVION EN THIERACHE LE,dom_cities_967
FR,02270,NOUVION ET CATILLON,dom_cities_968
FR,02800,NOUVION LE COMTE,dom_cities_969
FR,02860,NOUVION LE VINEUX,dom_cities_970
FR,02290,NOUVRON VINGRE,dom_cities_971
FR,02120,NOYALES,dom_cities_972
FR,02200,NOYANT ET ACONIN,dom_cities_973
FR,02160,OEUILLY,dom_cities_974
FR,02300,OGNES,dom_cities_975
FR,02500,OHIS,dom_cities_976
FR,02600,OIGNY EN VALOIS,dom_cities_977
FR,02450,OISY,dom_cities_978
FR,02480,OLLEZY,dom_cities_979
FR,02100,OMISSY,dom_cities_980
FR,02190,ORAINVILLE,dom_cities_981
FR,02860,ORGEVAL,dom_cities_982
FR,02550,ORIGNY EN THIERACHE,dom_cities_983
FR,02390,ORIGNY STE BENOITE,dom_cities_984
FR,02290,OSLY COURTIL,dom_cities_985
FR,02370,OSTEL,dom_cities_986
FR,02160,OULCHES LA VALLEE FOULON,dom_cities_987
FR,02210,OULCHY LA VILLE,dom_cities_988
FR,02210,OULCHY LE CHATEAU,dom_cities_989
FR,02220,PAARS,dom_cities_990
FR,02160,PAISSY,dom_cities_991
FR,02860,PANCY COURTECON,dom_cities_992
FR,02260,PAPLEUX,dom_cities_993
FR,02210,PARCY ET TIGNY,dom_cities_994
FR,02360,PARFONDEVAL,dom_cities_995
FR,02840,PARFONDRU,dom_cities_996
FR,02160,PARGNAN,dom_cities_997
FR,02000,PARGNY FILAIN,dom_cities_998
FR,02330,PARGNY LA DHUYS,dom_cities_999
FR,02270,PARGNY LES BOIS,dom_cities_1000
FR,02240,PARPEVILLE,dom_cities_1001
FR,02200,PASLY,dom_cities_1002
FR,02470,PASSY EN VALOIS,dom_cities_1003
FR,02850,PASSY SUR MARNE,dom_cities_1004
FR,02310,PAVANT,dom_cities_1005
FR,02160,PERLES,dom_cities_1006
FR,02200,PERNANT,dom_cities_1007
FR,02630,PETIT VERLY,dom_cities_1008
FR,02300,PIERREMANDE,dom_cities_1009
FR,02350,PIERREPONT,dom_cities_1010
FR,02190,PIGNICOURT,dom_cities_1011
FR,02320,PINON,dom_cities_1012
FR,02480,PITHON,dom_cities_1013
FR,02240,PLEINE SELVE,dom_cities_1014
FR,02210,PLESSIER HULEU LE,dom_cities_1015
FR,02200,PLOISY,dom_cities_1016
FR,02140,PLOMION,dom_cities_1017
FR,02860,PLOYART ET VAURSEINE,dom_cities_1018
FR,02200,POMMIERS,dom_cities_1019
FR,02160,PONT ARCY,dom_cities_1020
FR,02380,PONT ST MARD,dom_cities_1021
FR,02160,PONTAVERT,dom_cities_1022
FR,02490,PONTRU,dom_cities_1023
FR,02490,PONTRUET,dom_cities_1024
FR,02270,POUILLY SUR SERRE,dom_cities_1025
FR,02110,PREMONT,dom_cities_1026
FR,02320,PREMONTRE,dom_cities_1027
FR,02370,PRESLES ET BOVES,dom_cities_1028
FR,02860,PRESLES ET THIERNY,dom_cities_1029
FR,02470,PRIEZ,dom_cities_1030
FR,02140,PRISCES,dom_cities_1031
FR,02120,PROISY,dom_cities_1032
FR,02120,PROIX,dom_cities_1033
FR,02190,PROUVAIS,dom_cities_1034
FR,02190,PROVISEUX ETPLESNOY,dom_cities_1035
FR,02600,PUISEUX EN RETZ,dom_cities_1036
FR,02120,PUISIEUX ET CLANLIEU,dom_cities_1037
FR,02700,QUESSY,dom_cities_1038
FR,02300,QUIERZY,dom_cities_1039
FR,02380,QUINCY BASSE,dom_cities_1040
FR,02220,QUINCY SOUS LE MONT,dom_cities_1041
FR,02360,RAILLIMONT,dom_cities_1042
FR,02110,RAMICOURT,dom_cities_1043
FR,02240,REGNY,dom_cities_1044
FR,02100,REMAUCOURT,dom_cities_1045
FR,02270,REMIES,dom_cities_1046
FR,02440,REMIGNY,dom_cities_1047
FR,02240,RENANSART,dom_cities_1048
FR,02340,RENNEVAL,dom_cities_1049
FR,02360,RESIGNY,dom_cities_1050
FR,02290,RESSONS LE LONG,dom_cities_1051
FR,02600,RETHEUIL,dom_cities_1052
FR,02850,REUILLY SAUVIGNY,dom_cities_1053
FR,02160,REVILLON,dom_cities_1054
FR,02110,RIBEAUVILLE,dom_cities_1055
FR,02240,RIBEMONT,dom_cities_1056
FR,02210,ROCOURT ST MARTIN,dom_cities_1057
FR,02260,ROCQUIGNY,dom_cities_1058
FR,02800,ROGECOURT,dom_cities_1059
FR,02140,ROGNY,dom_cities_1060
FR,02310,ROMENY SUR MARNE,dom_cities_1061
FR,02120,ROMERY,dom_cities_1062
FR,02130,RONCHERES,dom_cities_1063
FR,02160,ROUCY,dom_cities_1064
FR,02140,ROUGERIES,dom_cities_1065
FR,02590,ROUPY,dom_cities_1066
FR,02100,ROUVROY,dom_cities_1067
FR,02360,ROUVROY SUR SERRE,dom_cities_1068
FR,02000,ROYAUCOURT ETCHAILVET,dom_cities_1069
FR,02210,ROZET ST ALBIN,dom_cities_1070
FR,02200,ROZIERES SURCRISE,dom_cities_1071
FR,02540,ROZOY BELLEVALLE,dom_cities_1072
FR,02360,ROZOY SUR SERRE,dom_cities_1073
FR,02200,SACONIN ET BREUIL,dom_cities_1074
FR,02120,SAINS RICHAUMONT,dom_cities_1075
FR,02840,SAMOUSSY,dom_cities_1076
FR,02880,SANCY LES CHEMINOTS,dom_cities_1077
FR,02130,SAPONAY,dom_cities_1078
FR,02310,SAULCHERY,dom_cities_1079
FR,02590,SAVY,dom_cities_1080
FR,02110,SEBONCOURT,dom_cities_1081
FR,02300,SELENS,dom_cities_1082
FR,02150,SELVE LA,dom_cities_1083
FR,02200,SEPTMONTS,dom_cities_1084
FR,02410,SEPTVAUX,dom_cities_1085
FR,02420,SEQUEHART,dom_cities_1086
FR,02110,SERAIN,dom_cities_1087
FR,02790,SERAUCOURT LEGRAND,dom_cities_1088
FR,02220,SERCHES,dom_cities_1089
FR,02130,SERGY,dom_cities_1090
FR,02130,SERINGES ET NESLES,dom_cities_1091
FR,02220,SERMOISE,dom_cities_1092
FR,02700,SERVAIS,dom_cities_1093
FR,02160,SERVAL,dom_cities_1094
FR,02240,SERY LES MEZIERES,dom_cities_1095
FR,02460,SILLY LA POTERIE,dom_cities_1096
FR,02300,SINCENY,dom_cities_1097
FR,02150,SISSONNE,dom_cities_1098
FR,02240,SISSY,dom_cities_1099
FR,02200,SOISSONS,dom_cities_1100
FR,02340,SOIZE,dom_cities_1101
FR,02470,SOMMELANS,dom_cities_1102
FR,02260,SOMMERON,dom_cities_1103
FR,02480,SOMMETTE EAUCOURT,dom_cities_1104
FR,02270,SONS ET RONCHERES,dom_cities_1105
FR,02580,SORBAIS,dom_cities_1106
FR,02600,SOUCY,dom_cities_1107
FR,02160,SOUPIR,dom_cities_1108
FR,02140,SOURD LE,dom_cities_1109
FR,02330,ST AGNAN,dom_cities_1110
FR,02260,ST ALGIS,dom_cities_1111
FR,02300,ST AUBIN,dom_cities_1112
FR,02290,ST BANDRY,dom_cities_1113
FR,02290,ST CHRISTOPHEA BERRY,dom_cities_1114
FR,02360,ST CLEMENT,dom_cities_1115
FR,02820,ST ERME OUTREET RAMECOURT,dom_cities_1116
FR,02330,ST EUGENE,dom_cities_1117
FR,02810,ST GENGOULPH,dom_cities_1118
FR,02410,ST GOBAIN,dom_cities_1119
FR,02140,ST GOBERT,dom_cities_1120
FR,02220,ST MARD,dom_cities_1121
FR,02110,ST MARTIN RIVIERE,dom_cities_1122
FR,02830,ST MICHEL,dom_cities_1123
FR,02410,ST NICOLAS AUX BOIS,dom_cities_1124
FR,02300,ST PAUL AUX BOIS,dom_cities_1125
FR,02600,ST PIERRE AIGLE,dom_cities_1126
FR,02140,ST PIERRE LESFRANQUEVILLE,dom_cities_1127
FR,02250,ST PIERREMONT,dom_cities_1128
FR,02100,ST QUENTIN,dom_cities_1129
FR,02210,ST REMY BLANZY,dom_cities_1130
FR,02640,ST SIMON,dom_cities_1131
FR,02220,ST THIBAUT,dom_cities_1132
FR,02820,ST THOMAS,dom_cities_1133
FR,02820,STE CROIX,dom_cities_1134
FR,02340,STE GENEVIEVE,dom_cities_1135
FR,02350,STE PREUVE,dom_cities_1136
FR,02240,SURFONTAINE,dom_cities_1137
FR,02320,SUZY,dom_cities_1138
FR,02600,TAILLEFONTAINE,dom_cities_1139
FR,02220,TANNIERES,dom_cities_1140
FR,02290,TARTIERS,dom_cities_1141
FR,02250,TAVAUX ET PONTSERICOURT,dom_cities_1142
FR,02700,TERGNIER,dom_cities_1143
FR,02880,TERNY SORNY,dom_cities_1144
FR,02140,THENAILLES,dom_cities_1145
FR,02390,THENELLES,dom_cities_1146
FR,02250,THIERNU,dom_cities_1147
FR,02340,THUEL LE,dom_cities_1148
FR,02810,TORCY EN VALOIS,dom_cities_1149
FR,02250,TOULIS ET ATTENCOURT,dom_cities_1150
FR,02800,TRAVECY,dom_cities_1151
FR,02490,TREFCON,dom_cities_1152
FR,02850,TRELOU SUR MARNE,dom_cities_1153
FR,02460,TROESNES,dom_cities_1154
FR,02300,TROSLY LOIRE,dom_cities_1155
FR,02860,TRUCY,dom_cities_1156
FR,02640,TUGNY ET PONT,dom_cities_1157
FR,02120,TUPIGNY,dom_cities_1158
FR,02300,UGNY LE GAY,dom_cities_1159
FR,02000,URCEL,dom_cities_1160
FR,02690,URVILLERS,dom_cities_1161
FR,02120,VADENCOURT,dom_cities_1162
FR,02370,VAILLY SUR AISNE,dom_cities_1163
FR,02140,VALLEE AU BLELA,dom_cities_1164
FR,02110,VALLEE MULATRE LA,dom_cities_1165
FR,02190,VARISCOURT,dom_cities_1166
FR,02290,VASSENS,dom_cities_1167
FR,02220,VASSENY,dom_cities_1168
FR,02160,VASSOGNE,dom_cities_1169
FR,02000,VAUCELLES ETBEFFECOURT,dom_cities_1170
FR,02320,VAUDESSON,dom_cities_1171
FR,02110,VAUX ANDIGNY,dom_cities_1172
FR,02590,VAUX EN VERMANDOIS,dom_cities_1173
FR,02320,VAUXAILLON,dom_cities_1174
FR,02200,VAUXBUIN,dom_cities_1175
